939*{'text': 'Vietnam, under the name Dai Co Viet, gains independence from China.', 'self': False, 'pos': 'NP'}
939*{'text': 'Edmund I of England succeeds to the throne of England.', 'self': False, 'pos': 'NP'}
939*{'text': 'The Arabs lose Madrid to the Kingdom of Leon.', 'self': False, 'pos': 'DET'}
939*{'date': 'July 8', 'text': 'The Major Occultation, or Ghaybat el-Kubra of Muhammad al-Mahdi.', 'self': False, 'pos': 'DET'}
939*{'date': 'July 14', 'text': 'Pope Stephen VIII succeeds Pope Leo VII as the 127th pope.', 'self': False, 'pos': 'NP'}
938*{'text': 'The Liao Dynasty takes over Peking; they name Nanjing as their South Palace.', 'self': False, 'pos': 'DET'}
933*{'text': 'Failed attempt by the Fatimid dynasty to seize the Maghreb al-Aqsa (nowadays Morocco) from the local rulers allied to the Spain-based Umayyad Caliphate.', 'self': False, 'pos': 'NP'}
933*{'text': 'Cotentin and Jersey are seized by William Longsword, Duke of Normandy.', 'self': False, 'pos': 'NP'}
933*{'text': 'Henry the Fowler defeats the Magyars at Riade.', 'self': False, 'pos': 'NP'}
933*{'text': 'The Kingdom of Lower Burgundy is given to King Rudolph II of Upper Burgundy.', 'self': False, 'pos': 'DET'}
933*{'text': 'Shiragi Arabs from Persia settle on the Comoros.', 'self': False, 'pos': 'NP'}
932*{'text': 'St. Ursenstift is founded by the Burgundian Queen Bertha in Solothurn.', 'self': False, 'pos': 'NP'}
932*{'text': 'Wildeck Castle is built by King Henry I in Zschopau, Germany.', 'self': False, 'pos': 'NP'}
931*{'text': 'Mardavij captured and killed Asfar and in rapid succession conquered Hamadan, Dinavar and Isfahan from the governors of the caliph.', 'self': False, 'pos': 'NP'}
931*{'text': 'Ramiro II of León becomes king of Kingdom of León.', 'self': False, 'pos': 'NP'}
931*{'text': 'Eric Bloodaxe becomes the second king of Norway.', 'self': False, 'pos': 'NP'}
931*{'date': 'March', 'text': 'Pope John XI succeeds Pope Stephen VII as the 125th pope.', 'self': False, 'pos': 'NP'}
930*{'text': "Mardavij Ibn Ziyar was sent by Asfar together with the latter's brother Shirzad to conquer the fortress of Shamiran in Tarum from the Sallarid Muhammad Ibn Musafir.", 'self': False, 'pos': 'NP'}
930*{'text': 'Emperor Suzaku ascends to the throne of Japan.', 'self': False, 'pos': 'NP'}
930*{'text': 'The independent Korean island state of Usanguk becomes a protectorate of Goryeo.', 'self': False, 'pos': 'DET'}
937*{'date': 'September 21', 'text': 'Magdeburg is now the capital of the Holy Roman Empire, after a Diet held by Otto I, Holy Roman Emperor.', 'self': False, 'pos': 'NP'}
937*{'text': 'The Wu State is taken from within by Li Bian, who then founds the Southern Tang Kingdom.', 'self': False, 'pos': 'DET'}
936*{'text': 'The Later Tang Dynasty falls to the Later Jin Dynasty, founded by Shi Jingtang (posthumously known as Gaozu of Later Jin) in China.', 'self': False, 'pos': 'DET'}
936*{'text': 'The Sixteen Prefectures, which includes the area around modern-day Beijing, are absorbed by the Khitan Empire.', 'self': False, 'pos': 'DET'}
936*{'text': 'Ibn Muqlah, Islamic calligrapher, is disgraced and imprisoned in Baghdad.', 'self': False, 'pos': 'NP'}
936*{'text': 'Otto I is the first German king to be crowned in Aachen.', 'self': False, 'pos': 'NP'}
936*{'date': 'January 3', 'text': 'Pope Leo VII succeeds Pope John XI as the 126th pope.', 'self': False, 'pos': 'NP'}
935*{'text': "A third attempt to conquer Egypt by the Tunisia-based Shi'ite Fatimid dynasty fails.", 'self': False, 'pos': 'DET'}
935*{'text': 'Ziri ibn Manad initiates the construction of the fortress of Ashir, near Médéa.', 'self': False, 'pos': 'NP'}
935*{'text': 'Václav (Saint Wenceslas), Duke of the Bohemians, is murdered by his brother, Boleslav, who succeeds him.', 'self': False, 'pos': 'NP'}
935*{'text': 'Haakon the Good, son of Harald Fairhair, once again reunites the Norwegian lands.', 'self': False, 'pos': 'NP'}
935*{'text': 'Genoa sacked by Saracens under Yakub ibn Ishaq.', 'self': False, 'pos': 'NP'}
935*{'text': 'Mardavij was murdered in Isfahan by his Turkish troops.', 'self': False, 'pos': 'NP'}
935*{'text': 'Gyeon Hwon, the king of Hubaekje, is overthrown by his eldest son Singeom.', 'self': False, 'pos': 'NP'}
935*{'text': 'The Later Shu Kingdom is founded by Meng Zhixiang in Chengdu.', 'self': False, 'pos': 'DET'}
935*{'text': 'Ki no Tsurayuki returns to Kyoto from Tosa province, a journey that becomes the basis of the earliest surviving Japanese poetic diary, the Tosa nikki.', 'self': False, 'pos': 'NP'}
934*{'text': 'The Ziyarid army occupies Ahvaz.', 'self': False, 'pos': 'DET'}
934*{'text': 'The Goryeo army defeats Hubaekje forces in present-day Hongseong County.', 'self': False, 'pos': 'DET'}
934*{'text': 'The German king Henry I, the Fowler and his Christian forces defeat a heathen army under King Gnupa and conquer Hedeby.', 'self': False, 'pos': 'DET'}
934*{'text': 'The Eldgjá volcanic eruption is the largest basalt flood in history.', 'self': False, 'pos': 'DET'}
934*{'text': 'Einsiedeln Abbey is founded.', 'self': False, 'pos': 'NP'}
995*{'text': 'Upon the death of Eric the Victorious, he is succeeded by his son Olof Skötkonung as the first baptized king of Sweden.', 'self': False, 'pos': 'NP'}
995*{'text': 'Basil II lifts the siege of Aleppo by mounting his entire army and transferring it across Anatolia in sixteen days.', 'self': False, 'pos': 'NP'}
995*{'text': 'Constantine III becomes king of Scotland.', 'self': False, 'pos': 'NP'}
995*{'text': "Boleslaus II of Bohemia massacres the Slavnik's dynasty at Libice.", 'self': False, 'pos': 'NP'}
995*{'text': "Olaf Tryggvason is crowned king of Norway and builds the country's first church.", 'self': False, 'pos': 'NP'}
995*{'text': 'The Liao Dynasty sends a patent of investiture to the new Goryeo king.', 'self': False, 'pos': 'DET'}
994*{'text': 'Sweyn Forkbeard marries Sigrid the Haughty.', 'self': False, 'pos': 'NP'}
994*{'text': 'Otto III reaches his majority and begins to rule Germany in his own right.', 'self': False, 'pos': 'NP'}
994*{'text': 'Aethelred II pays £16,000 of Danegeld to Olaf Trygvasson.', 'self': False, 'pos': 'NP'}
997*{'text': 'First documented reference to the City of Gdańsk.', 'self': False, 'pos': 'NP'}
997*{'text': 'Saint Adalbert of Prague is sent to Prussia by Boleslaus I of Poland.', 'self': False, 'pos': 'NP'}
997*{'text': 'Samuil of Bulgaria is crowned Tsar by Pope Gregory V.', 'self': False, 'pos': 'NP'}
997*{'text': 'Trondheim, Norway is founded by the king Olav Tryggvason.', 'self': False, 'pos': 'NP'}
996*{'date': 'March or April', 'text': 'Pope John XV dies before being able to crown Otto III, King of Germany as Holy Roman Emperor.', 'self': False, 'pos': 'NP'}
996*{'date': 'November 1', 'text': 'Emperor Otto III issues a deed to Gottschalk, Bishop of Freising, which is the oldest known document using the name Ostarrîchi (Austria in Old High German).', 'self': False, 'pos': 'NP'}
996*{'text': 'Abu Mansoor Nizar al-Aziz Billah, fifth Fatimid Caliph in Egypt, dies and is succeeded by his son Al-Hakim bi-Amr Allah.', 'self': False, 'pos': 'NP'}
