1546*{'date': 'June 7', 'text': 'Treaty of Ardres, also known as the Treaty of Camp, is signed, resulting in peace between England and France.', 'self': False, 'pos': 'NP'}
1546*{'date': 'July 10', 'text': 'The Schmalkaldic War, a political struggle between imperial forces under Charles V, Holy Roman Emperor, and the forces of the Schmalkaldic League, begins.', 'self': False, 'pos': 'DET'}
1546*{'text': 'Trinity College, Cambridge and Christ Church, Oxford are founded by Henry VIII of England.', 'self': False, 'pos': 'NP'}
1546*{'text': 'Katharina von Bora flees to Magdeburg.', 'self': False, 'pos': 'NP'}
1546*{'text': "Michelangelo Buonarroti is made chief architect of St. Peter's Basilica.", 'self': False, 'pos': 'NP'}
1546*{'text': 'The Spanish conquer the Yucatan.', 'self': False, 'pos': 'DET'}
1547*{'date': 'January 16', 'text': 'Grand Duke Ivan IV of Muscovy becomes the first Tsar of Russia.', 'self': False, 'pos': 'NP'}
1547*{'date': 'January 28', 'text': 'Edward VI succeeds his father Henry VIII as King of England.', 'self': False, 'pos': 'NP'}
1547*{'date': 'February 20', 'text': 'Edward VI of England is crowned at Westminster Abbey.', 'self': False, 'pos': 'NP'}
1547*{'date': 'April', 'text': 'Catherine Parr, widow of King Henry VIII of England, secretly marries Thomas Seymour, 1st Baron Seymour of Sudeley.', 'self': False, 'pos': 'NP'}
1547*{'date': 'March 31', 'text': 'Henry II succeeds his father Francis I as King of France.', 'self': False, 'pos': 'NP'}
1547*{'text': 'The first book in the Lithuanian language is printed (author, Martynas Mazvydas).', 'self': False, 'pos': 'DET'}
1547*{'text': 'The Chambre Ardente is established in Paris for trying heretics.', 'self': False, 'pos': 'DET'}
1547*{'text': 'John Dee visits the Low Countries to study navigation with Gemma Frisius.', 'self': False, 'pos': 'NP'}
1544*{'date': 'May', 'text': 'Emperor Charles V again invades eastern France.', 'self': False, 'pos': 'NP'}
1544*{'date': 'June 19–August 18', 'text': 'The Holy Roman Empire besieges St. Dizier in eastern France.', 'self': False, 'pos': 'DET'}
1544*{'date': 'September 22', 'text': 'Captain Juan Bautista Pastene leads the first European expedition to the estuary of Valdivia, Chile and the Bay of Corral.', 'self': False, 'pos': 'NP'}
1544*{'text': 'The Mongols burn the suburbs of Peking.', 'self': False, 'pos': 'DET'}
1544*{'text': 'The University of Königsberg is founded.', 'self': False, 'pos': 'DET'}
1544*{'text': 'Hungary is invaded by the Turks for the third time and gets robbed of the crown jewels.', 'self': False, 'pos': 'NP'}
1544*{'text': 'Gustav I of Sweden signs an alliance with France.', 'self': False, 'pos': 'NP'}
1545*{'date': 'December 13', 'text': 'The Council of Trent officially opens (closes 1563).', 'self': False, 'pos': 'DET'}
1542*{'date': 'February 13', 'text': 'Catherine Howard, the fifth wife of Henry VIII of England, is executed for adultery.', 'self': False, 'pos': 'NP'}
1542*{'date': 'February 14', 'text': 'Guadalajara, Mexico, is founded by the Spaniards after 3 previous attempts failed, due to aggressive opposition from local tribes.', 'self': False, 'pos': 'NP'}
1542*{'date': 'March 8', 'text': 'Antoine Escalin des Eymars, the French ambassador, returns from Constantinople with promises of Ottoman aid in a war against Charles V, Holy Roman Emperor.', 'self': False, 'pos': 'NP'}
1542*{'date': 'July 12', 'text': 'Charles V, Holy Roman Emperor declares war on King Francis I of France.', 'self': False, 'pos': 'NP'}
1542*{'date': 'August 27', 'text': 'Advice and citizenry of Hildesheim (Germany) profess themselves to the Lutheran teachings.', 'self': False, 'pos': 'NP'}
1542*{'date': 'September 4', 'text': 'Earliest recorded Preston Guild Court in current sequence.', 'self': False, 'pos': 'NP'}
1542*{'date': 'September 28', 'text': 'Juan Rodríguez Cabrillo lands in what is now San Diego Bay and named it "San Miguel", which will later become San Diego.', 'self': False, 'pos': 'NP'}
1542*{'date': 'December 14', 'text': 'Queen Mary, Queen of Scots, becomes queen at the age of only one week.', 'self': False, 'pos': 'NP'}
1542*{'text': 'The first contact of Japan with the West occurs when a Portuguese ship, blown off its course to China, lands Fernão Mendes Pinto, Diogo Zeimoto and Cristovão Borralho in Japan.', 'self': False, 'pos': 'DET'}
1542*{'text': 'Pope Paul III establishes the Holy Office with jurisdiction over the Roman Inquisition.', 'self': False, 'pos': 'NP'}
1543*{'date': 'May', 'text': 'Nicolaus Copernicus publishes De revolutionibus orbium coelestium in Nuremberg.', 'self': False, 'pos': 'NP'}
1543*{'text': 'The Japanese receive the first firearms from shipwrecked Portuguese.', 'self': False, 'pos': 'DET'}
1543*{'text': 'Martin Luther publishes On the Jews and Their Lies.', 'self': False, 'pos': 'NP'}
1543*{'text': 'Mikael Agricola publishes Abckiria.', 'self': False, 'pos': 'NP'}
1543*{'text': 'Andreas Vesalius publishes De humani corporis fabrica (On the Fabric of the Human Body), revolutionising the science of human anatomy.', 'self': False, 'pos': 'NP'}
1543*{'text': 'Nicolaus Copernicus publishes De revolutionibus orbium coelestium in Nuremberg (these last two events can be considered as leading to the Scientific Revolution.', 'self': False, 'pos': 'NP'}
1543*{'text': 'Lighthouse of Genoa completed in present form.', 'self': False, 'pos': 'NP'}
