216*{'text': 'Olaf II of Norway is canonised as Saint Olaf by Grimketel, the English Bishop of Selsey.', 'self': False, 'pos': 'NP', 'year': 1031}
216*{'text': 'Christopher Columbus sets sail from Palos de la Frontera, Spain.', 'self': False, 'pos': 'NP', 'year': 1492}
216*{'text': "The first known letter from North America is sent by John Rut while at St. John's, Newfoundland.", 'self': False, 'pos': 'DET', 'year': 1527}
216*{'text': 'Robert LaSalle builds the Le Griffon, the first known ship built on the Great Lakes.', 'self': False, 'pos': 'NP', 'year': 1678}
216*{'text': 'Mount Asama erupts in Japan, killing 35,000 people.', 'self': False, 'pos': 'NP', 'year': 1783}
216*{'text': 'First ascent of Jungfrau, third highest summit in the Bernese Alps by brothers Johann Rudolf and Hieronymus Meyer.', 'self': False, 'pos': 'NP', 'year': 1811}
216*{'text': 'Harvard wins the first Boat Race between Yale and Harvard.', 'self': False, 'pos': 'NP', 'year': 1852}
216*{'text': 'The Second Maori War begins in New Zealand.', 'self': False, 'pos': 'DET', 'year': 1860}
216*{'text': 'The Firestone Tire & Rubber Company is founded.', 'self': False, 'pos': 'DET', 'year': 1900}
216*{'text': 'Judge Kenesaw Mountain Landis fines Standard Oil of Indiana a record $29.4 million for illegal rebating to freight carriers; the conviction and fine are later reversed on appeal.', 'self': False, 'pos': 'NP', 'year': 1907}
216*{'text': 'A major labour dispute, known as the Wheatland Hop Riot, starts in Wheatland, California.', 'self': False, 'pos': 'DET', 'year': 1913}
216*{'text': 'Major League Baseball Commissioner Kenesaw Mountain Landis confirms the ban of the eight Chicago Black Sox, the day after they were acquitted by a Chicago court.', 'self': False, 'pos': 'NP', 'year': 1921}
216*{'text': 'Jiddu Krishnamurti, tapped to be the messianic "World Teacher", shocks the Theosophy movement by dissolving the Order of the Star, the organisation built to support him.', 'self': False, 'pos': 'NP', 'year': 1929}
216*{'text': 'Adolf Hitler becomes the supreme leader of Germany by joining the offices of President and Chancellor into Führer.', 'self': False, 'pos': 'NP', 'year': 1934}
216*{'text': 'Jesse Owens wins the 100 meter dash, defeating Ralph Metcalfe, at the Berlin Olympics.', 'self': False, 'pos': 'NP', 'year': 1936}
216*{'text': 'A fire wipes out Kursha-2 in the Meshchera Lowlands, Ryazan Oblast, Russia, killing 1,200 and leaving only 20 survivors.', 'self': False, 'pos': 'DET', 'year': 1936}
216*{'text': "Santa Claus Land, the world's first themed amusement park, opens in Santa Claus, Indiana, US.", 'self': False, 'pos': 'NP', 'year': 1946}
216*{'text': 'The National Basketball Association is founded in the United States.', 'self': False, 'pos': 'DET', 'year': 1949}
216*{'text': 'The nuclear submarine USS\xa0Nautilus travels beneath the Arctic ice cap.', 'self': False, 'pos': 'DET', 'year': 1958}
216*{'text': "Portugal's state police force PIDE fires upon striking workers in Bissau, Portuguese Guinea, killing over 50 people.", 'self': False, 'pos': 'NP', 'year': 1959}
216*{'text': 'Niger gains independence from France.', 'self': False, 'pos': 'NP', 'year': 1960}
216*{'text': 'The United States Senate ratifies the Anti-Ballistic Missile Treaty.', 'self': False, 'pos': 'DET', 'year': 1972}
216*{'text': 'A privately chartered Boeing 707 crashes into the mountainside near Agadir, Morocco, killing 188.', 'self': False, 'pos': 'DET', 'year': 1975}
216*{'text': 'The United States Senate begins its hearing on Project MKULTRA.', 'self': False, 'pos': 'DET', 'year': 1977}
216*{'text': 'Oued El-Had and Mezouara massacre in Algeria; a total of 116 villagers killed, 40 in Oued El-Had and 76 in Mezouara.', 'self': False, 'pos': 'NP', 'year': 1997}
216*{'text': 'The Real IRA detonates a car bomb in Ealing, London, United Kingdom injuring seven people.', 'self': False, 'pos': 'DET', 'year': 2001}
216*{'text': 'The pedestal of the Statue of Liberty reopens after being closed since the September 11 attacks.', 'self': False, 'pos': 'DET', 'year': 2004}
216*{'text': "President of Mauritania Maaouya Ould Sid'Ahmed Taya is overthrown in a military coup while attending the funeral of King Fahd in Saudi Arabia.", 'self': False, 'pos': 'NP', 'year': 2005}
216*{'text': 'Mahmoud Ahmadinejad becomes President of Iran.', 'self': False, 'pos': 'NP', 'year': 2005}
216*{'text': 'Widespread rioting erupts in Karachi, Pakistan, after the assassination of a local politician, leaving at least 85 dead and at least 17 billion Pakistani rupees (US$200 million) in damage.', 'self': False, 'pos': 'NP', 'year': 2010}
217*{'text': 'The destruction of the Second Temple in Jerusalem by the Romans.', 'self': False, 'pos': 'DET', 'year': 70}
217*{'text': 'The Duchy of Brittany is annexed to the Kingdom of France.', 'self': False, 'pos': 'DET', 'year': 1532}
217*{'text': 'Battle of Al Kasr al Kebir – the Moroccans defeat the Portuguese.', 'self': False, 'pos': 'NP', 'year': 1578}
217*{'text': "Date traditionally ascribed to Dom Perignon's invention of Champagne, although he actually did not have anything to do with sparkling wine.", 'self': False, 'pos': 'NP', 'year': 1693}
217*{'text': 'A newly passed tariff act creates the Revenue Cutter Service (the forerunner of the United States Coast Guard).', 'self': False, 'pos': 'DET', 'year': 1790}
217*{'text': 'The Treaty of Sistova is signed, ending the Ottoman-Habsburg wars.', 'self': False, 'pos': 'DET', 'year': 1791}
217*{'text': 'Atkinson & Alexander publish the Saturday Evening Post for the first time as a weekly newspaper.', 'self': False, 'pos': 'NP', 'year': 1821}
217*{'text': 'The Battle of Kos is fought between Turk and Greek forces.', 'self': False, 'pos': 'DET', 'year': 1824}
217*{'text': 'The Hinomaru is established as the official flag to be flown from Japanese ships.', 'self': False, 'pos': 'DET', 'year': 1854}
217*{'text': "Matica slovenská, Slovakia's public-law cultural and scientific institution focusing on topics around the Slovak nation, is established in Martin.", 'self': False, 'pos': 'NP', 'year': 1863}
217*{'text': 'The father and stepmother of Lizzie Borden are found murdered in their Fall River, Massachusetts home.', 'self': False, 'pos': 'DET', 'year': 1892}
217*{'text': 'The Greenwich foot tunnel under the River Thames opens.', 'self': False, 'pos': 'DET', 'year': 1902}
217*{'text': 'Central Railway Station, Sydney opens.', 'self': False, 'pos': 'NP', 'year': 1906}
